Date,Open,High,Low,Close,Adj Close,Volume
2016-06-27,22760.0,22980.0,22480.0,22680.0,17750.423828125,1494900
2016-06-28,22680.0,22780.0,22340.0,22540.0,17640.849609375,1501550
2016-06-29,22760.0,22960.0,22600.0,22600.0,17703.521484375,1042200
2016-06-30,23180.0,23660.0,22960.0,23660.0,18533.861328125,2307500
2016-07-01,23660.0,24520.0,23660.0,24280.0,19019.53125,2079200
2016-07-04,24340.0,24600.0,24080.0,24540.0,19223.20703125,1614950
2016-07-05,24560.0,24700.0,24320.0,24560.0,19238.875,1233500
2016-07-06,24480.0,24480.0,23580.0,23600.0,18486.865234375,2915150
2016-07-07,23840.0,24160.0,23620.0,23980.0,18784.533203125,2245100
2016-07-08,23980.0,24080.0,23600.0,23960.0,18768.86328125,4106700
2016-07-11,24280.0,24400.0,24240.0,24320.0,19050.869140625,3573100
2016-07-12,24360.0,24380.0,23660.0,23800.0,18643.5390625,2324150
2016-07-13,24000.0,24180.0,23620.0,23920.0,18737.529296875,1860750
2016-07-14,23960.0,24320.0,23800.0,24260.0,19003.865234375,2459350
2016-07-15,24220.0,24560.0,24060.0,24540.0,19223.20703125,1584900
2016-07-18,24600.0,24660.0,24320.0,24660.0,19317.201171875,1252000
2016-07-19,24500.0,25000.0,24480.0,24520.0,19207.54296875,2931750
2016-07-20,24520.0,24840.0,24460.0,24840.0,19458.205078125,1550250
2016-07-21,24880.0,25020.0,24760.0,24800.0,19426.875,1567050
2016-07-22,24420.0,24760.0,24200.0,24500.0,19191.8671875,882450
2016-07-25,24420.0,24700.0,24060.0,24220.0,18972.53125,1476450
2016-07-26,24460.0,24640.0,24300.0,24640.0,19301.53515625,2173400
2016-07-27,24160.0,24480.0,24160.0,24420.0,19129.205078125,1759400
2016-07-28,24600.0,24720.0,24200.0,24640.0,19301.53515625,3063900
2016-07-29,25000.0,25380.0,24680.0,25300.0,19818.541015625,3928550
2016-08-01,25540.0,26020.0,25540.0,25700.0,20131.8828125,2069750
2016-08-02,25700.0,25740.0,25060.0,25340.0,19849.875,1847850
2016-08-03,25340.0,25480.0,25040.0,25040.0,19614.875,1280950
2016-08-04,25100.0,25580.0,25060.0,25460.0,19943.87890625,1112600
2016-08-05,25460.0,25960.0,25460.0,25940.0,20319.87890625,1239100
2016-08-08,25940.0,26100.0,25560.0,25840.0,20241.54296875,1723500
2016-08-09,25840.0,25840.0,25560.0,25740.0,20163.2109375,2004650
2016-08-10,25980.0,26000.0,25400.0,25500.0,19975.2109375,2205900
2016-08-11,25500.0,25620.0,25380.0,25620.0,20069.21484375,1431100
2016-08-12,25780.0,25980.0,25660.0,25840.0,20241.54296875,1743250
2016-08-16,25980.0,26280.0,25880.0,26180.0,20507.8828125,2106600
2016-08-17,26180.0,26300.0,25860.0,26080.0,20429.55078125,1432300
2016-08-18,26100.0,27200.0,26080.0,27080.0,21212.896484375,3837750
2016-08-19,27100.0,27720.0,26840.0,27700.0,21698.5625,2596300
2016-08-22,27720.0,30000.0,27700.0,27900.0,21855.228515625,3007200
2016-08-23,27880.0,28000.0,27500.0,28000.0,21933.564453125,3203150
2016-08-24,27960.0,27960.0,27080.0,27300.0,21385.224609375,2695850
2016-08-25,27280.0,27280.0,26780.0,26860.0,21040.5546875,2648500
2016-08-26,26440.0,26880.0,26440.0,26480.0,20742.88671875,1567050
2016-08-29,26400.0,26880.0,26200.0,26780.0,20977.890625,1594650
2016-08-30,26880.0,27420.0,26680.0,27120.0,21244.2265625,2103250
2016-08-31,27000.0,27100.0,26420.0,26480.0,20742.88671875,6306400
2016-09-01,26020.0,26100.0,25760.0,25860.0,20257.208984375,1710600
2016-09-02,26000.0,26500.0,25940.0,26180.0,20507.8828125,825150
2016-09-05,25800.0,26420.0,25800.0,26140.0,20476.548828125,1591250
2016-09-06,26060.0,26940.0,25920.0,26940.0,21103.2265625,1966350
2016-09-07,26740.0,26940.0,26420.0,26420.0,20695.88671875,1568600
2016-09-08,26460.0,26720.0,26240.0,26720.0,20930.892578125,2015800
2016-09-09,26220.0,26340.0,25400.0,25440.0,19928.208984375,2200600
2016-09-12,24160.0,24220.0,23420.0,23560.0,18455.529296875,2869650
2016-09-13,24260.0,25440.0,24160.0,25140.0,19693.20703125,2994000
2016-09-19,25980.0,26200.0,25220.0,25760.0,20178.8828125,3264650
2016-09-20,25900.0,26520.0,25800.0,26440.0,20711.55859375,2336550
2016-09-21,26640.0,26780.0,25820.0,26460.0,20727.22265625,1729300
2016-09-22,26460.0,27340.0,26460.0,27100.0,21228.560546875,2269850
2016-09-23,26560.0,26560.0,25640.0,25640.0,20084.880859375,2888600
2016-09-26,25640.0,25980.0,25220.0,25340.0,19849.875,2787750
2016-09-27,25260.0,25360.0,24820.0,25320.0,19834.208984375,1348000
2016-09-28,25380.0,25380.0,25040.0,25100.0,19661.873046875,1050950
2016-09-29,25160.0,25920.0,25160.0,25840.0,20241.54296875,2279950
2016-09-30,25360.0,25880.0,25360.0,25800.0,20210.212890625,1831250
2016-10-04,26180.0,26240.0,25740.0,26240.0,20554.8828125,1180400
2016-10-05,26000.0,26600.0,25900.0,26540.0,20789.884765625,863400
2016-10-06,27980.0,27980.0,27140.0,27580.0,21604.5625,1929450
2016-10-07,27400.0,27800.0,27200.0,27360.0,21432.228515625,2046350
2016-10-10,26460.0,27180.0,26100.0,26760.0,20962.22265625,2074000
2016-10-11,25540.0,25960.0,25020.0,25020.0,19599.208984375,3277000
2016-10-12,24180.0,25360.0,24160.0,25220.0,19755.875,1993950
2016-10-13,25560.0,25840.0,25120.0,25240.0,19771.54296875,1000500
2016-10-14,25240.0,25480.0,25200.0,25260.0,19787.2109375,1136650
2016-10-17,25120.0,25640.0,24680.0,25460.0,19943.87890625,515000
2016-10-18,25280.0,25640.0,25200.0,25620.0,20069.21484375,562500
2016-10-19,25400.0,26400.0,25400.0,26080.0,20429.55078125,1315200
2016-10-20,26100.0,26540.0,26100.0,26220.0,20539.21484375,769250
2016-10-21,26220.0,26220.0,25880.0,26040.0,20398.21484375,889600
2016-10-24,26040.0,26500.0,26040.0,26400.0,20680.220703125,960700
2016-10-25,26360.0,26360.0,25900.0,26240.0,20554.8828125,695450
2016-10-26,26540.0,26540.0,25740.0,25920.0,20304.21484375,812100
2016-10-27,26100.0,26340.0,25400.0,25900.0,20288.55078125,802200
2016-10-28,25920.0,26280.0,25900.0,26160.0,20492.220703125,1012500
2016-10-31,26020.0,26380.0,26020.0,26340.0,20633.22265625,1362200
2016-11-01,26220.0,26800.0,26220.0,26540.0,20789.884765625,1470250
2016-11-02,26500.0,26840.0,26220.0,26220.0,20539.21484375,1262100
2016-11-03,25940.0,26300.0,25680.0,25700.0,20131.8828125,1548200
2016-11-04,25720.0,26080.0,25700.0,25820.0,20225.875,1490600
2016-11-07,25840.0,26220.0,25840.0,25900.0,20288.55078125,1658500
2016-11-08,25940.0,26040.0,25800.0,25880.0,20272.87890625,1610450
2016-11-09,26000.0,26220.0,25140.0,25200.0,19740.205078125,1700600
2016-11-10,25640.0,26020.0,25540.0,25880.0,20272.87890625,1523550
2016-11-11,24860.0,25480.0,24860.0,25020.0,19599.208984375,2014900
2016-11-14,25140.0,25180.0,24320.0,24320.0,19050.869140625,1495000
2016-11-15,24400.0,24860.0,24180.0,24180.0,18941.201171875,1348500
2016-11-16,24300.0,24520.0,24120.0,24520.0,19207.54296875,1430350
2016-11-17,24580.0,24980.0,24300.0,24720.0,19364.20703125,988600
2016-11-18,25000.0,25240.0,24840.0,24940.0,19536.5390625,1340850
2016-11-21,24820.0,25140.0,24680.0,24860.0,19473.873046875,1098000
2016-11-22,24960.0,25780.0,24960.0,25560.0,20022.2109375,1047100
2016-11-23,26000.0,26240.0,25680.0,26020.0,20382.55078125,1506400
2016-11-24,25900.0,26160.0,25740.0,26120.0,20460.88671875,965600
2016-11-25,26120.0,26120.0,25560.0,25800.0,20210.212890625,1187000
2016-11-28,25940.0,26380.0,25800.0,26160.0,20492.220703125,1397500
2016-11-29,26400.0,26480.0,25840.0,25840.0,20241.54296875,2065150
2016-11-30,25680.0,27320.0,25660.0,27120.0,21244.2265625,5124400
2016-12-01,27120.0,27660.0,26840.0,27220.0,21322.560546875,2539050
2016-12-02,27400.0,27400.0,26960.0,27220.0,21322.560546875,2879650
2016-12-05,27400.0,27740.0,27140.0,27640.0,21651.564453125,2379750
2016-12-06,27480.0,28340.0,27480.0,28280.0,22152.90234375,2189400
2016-12-07,28400.0,28680.0,28360.0,28380.0,22231.234375,1858150
2016-12-08,28420.0,28700.0,27680.0,27960.0,21902.228515625,2903150
2016-12-09,27960.0,28020.0,27780.0,28020.0,21949.234375,1702650
2016-12-12,27740.0,27980.0,27040.0,27100.0,21228.560546875,1740800
2016-12-13,27080.0,27340.0,26980.0,27220.0,21322.560546875,2597450
2016-12-14,27240.0,27600.0,27240.0,27540.0,21573.228515625,1553400
2016-12-15,27620.0,27640.0,27440.0,27440.0,21494.89453125,1267050
2016-12-16,27740.0,28520.0,27700.0,28400.0,22246.90625,2538850
2016-12-19,28240.0,28900.0,28240.0,28600.0,22403.5703125,1292600
2016-12-20,28600.0,29000.0,28560.0,28760.0,22528.904296875,1130350
2016-12-21,29040.0,29120.0,28640.0,28640.0,22434.908203125,1172300
2016-12-22,28640.0,28700.0,28240.0,28360.0,22215.56640625,1291050
2016-12-23,28060.0,28500.0,27860.0,27920.0,21870.900390625,1626500
2016-12-26,27960.0,28260.0,27840.0,28180.0,22074.564453125,412600
2016-12-27,28240.0,28620.0,28160.0,28560.0,22372.234375,597800
2016-12-28,28360.0,28600.0,28220.0,28480.0,22748.44140625,709300
2016-12-29,28160.0,28700.0,28120.0,28660.0,22892.228515625,999100
2017-01-02,28640.0,28960.0,28300.0,28800.0,23004.046875,541100
2017-01-03,28800.0,28960.0,28440.0,28780.0,22988.076171875,1195200
2017-01-04,29020.0,29040.0,28500.0,28800.0,23004.046875,1854600
2017-01-05,28600.0,28660.0,28220.0,28280.0,22588.701171875,2385700
2017-01-06,28600.0,28760.0,28460.0,28620.0,22860.27734375,1237150
2017-01-09,28920.0,29440.0,28840.0,29440.0,23515.251953125,1833900
2017-01-10,29380.0,29540.0,29300.0,29540.0,23595.126953125,1644050
2017-01-11,29760.0,30800.0,29600.0,30740.0,24553.62890625,2621100
2017-01-12,30360.0,30800.0,30360.0,30740.0,24553.62890625,1633550
2017-01-13,30060.0,30400.0,29560.0,29720.0,23738.90625,2148400
2017-01-16,29420.0,29860.0,28800.0,29320.0,23419.40625,1719950
2017-01-17,29200.0,29760.0,29040.0,29520.0,23579.154296875,930400
2017-01-18,29520.0,29860.0,29180.0,29460.0,23531.23046875,1296550
2017-01-19,29960.0,30180.0,29440.0,29680.0,23706.951171875,1753300
2017-01-20,29700.0,29820.0,29340.0,29420.0,23499.279296875,701700
2017-01-23,29400.0,30300.0,29320.0,30160.0,24090.349609375,1328150
2017-01-24,30340.0,30660.0,30260.0,30440.0,24314.005859375,2635600
2017-01-25,30640.0,31640.0,30620.0,31640.0,25272.50390625,79373100
2017-01-26,31680.0,32360.0,31640.0,32300.0,25799.677734375,2376200
2017-01-31,32260.0,32280.0,31420.0,31420.0,25096.77734375,2789900
2017-02-01,31420.0,31720.0,31220.0,31300.0,25000.927734375,2662500
2017-02-02,31400.0,31780.0,31320.0,31480.0,25144.69921875,1995000
2017-02-03,31500.0,31580.0,31200.0,31320.0,25016.90234375,1885150
2017-02-06,31460.0,31540.0,30880.0,31540.0,25192.630859375,1246000
2017-02-07,31540.0,31540.0,31000.0,31200.0,24921.0546875,1398400
2017-02-08,31160.0,31160.0,30520.0,30980.0,24745.330078125,1559800
2017-02-09,31020.0,31280.0,30720.0,31120.0,24857.150390625,1301500
2017-02-10,31000.0,31200.0,30740.0,30740.0,24553.62890625,1272000
2017-02-13,30600.0,30680.0,30200.0,30460.0,24329.98046875,1121800
2017-02-14,30480.0,30700.0,30180.0,30380.0,24266.080078125,1980350
2017-02-15,30180.0,30440.0,29820.0,30280.0,24186.19921875,2145850
2017-02-16,30200.0,30560.0,30200.0,30460.0,24329.98046875,1568950
2017-02-17,30000.0,30340.0,29780.0,30140.0,24074.373046875,2182050
2017-02-20,30600.0,30880.0,30420.0,30740.0,24553.62890625,1066350
2017-02-21,30840.0,31240.0,30580.0,30960.0,24729.3515625,1936050
2017-02-22,30980.0,31200.0,30920.0,31180.0,24905.080078125,908200
2017-02-23,30840.0,31180.0,30720.0,31100.0,24841.17578125,1507700
2017-02-24,30940.0,30960.0,29960.0,29960.0,23930.599609375,1428750
2017-02-27,29960.0,30140.0,29640.0,29780.0,23786.822265625,868750
2017-02-28,29840.0,30480.0,29820.0,29920.0,23898.650390625,2272050
2017-03-02,29920.0,31340.0,29860.0,31340.0,25032.875,1981350
2017-03-03,30780.0,31140.0,30560.0,30900.0,24681.427734375,3028550
2017-03-06,30600.0,31200.0,30420.0,31200.0,24921.0546875,1708850
2017-03-07,31180.0,31320.0,30960.0,31140.0,24873.126953125,1852200
2017-03-08,31000.0,31480.0,31000.0,31060.0,24809.228515625,1618300
2017-03-09,31100.0,31160.0,30800.0,30800.0,24601.5546875,2116250
2017-03-10,30520.0,31000.0,30520.0,31000.0,24761.302734375,1736450
2017-03-13,31120.0,31640.0,30940.0,31560.0,25208.60546875,1861600
2017-03-14,31600.0,32280.0,31500.0,32260.0,25767.732421875,2969400
2017-03-15,31940.0,32300.0,31800.0,32300.0,25799.677734375,1201900
2017-03-16,32680.0,33000.0,32500.0,32600.0,26039.306640625,1660400
2017-03-17,32460.0,33000.0,32380.0,32980.0,26342.830078125,2007700
2017-03-20,32340.0,32800.0,32340.0,32340.0,25831.626953125,1413100
2017-03-21,32620.0,33000.0,32420.0,32800.0,26199.0546875,1464000
2017-03-22,32160.0,32960.0,32160.0,32940.0,26310.87890625,1581550
2017-03-23,32960.0,32980.0,32240.0,32360.0,25847.6015625,1753400
2017-03-24,32340.0,32500.0,31740.0,31840.0,25432.255859375,1688250
2017-03-27,31400.0,32040.0,31400.0,31600.0,25240.552734375,1451450
2017-03-28,31980.0,32140.0,31680.0,31800.0,25400.3046875,2072750
2017-03-29,32000.0,32400.0,32000.0,32360.0,25847.6015625,1906400
2017-03-30,32460.0,32740.0,32280.0,32480.0,26056.1796875,1517300
2017-03-31,32660.0,32660.0,32040.0,32060.0,25719.248046875,1446000
2017-04-03,32100.0,32300.0,31960.0,32200.0,25831.560546875,1232600
2017-04-04,32240.0,32560.0,32240.0,32560.0,26120.359375,2471750
2017-04-05,32480.0,32800.0,32400.0,32800.0,26312.89453125,1501600
2017-04-06,32380.0,32460.0,32060.0,32300.0,25911.783203125,1935250
2017-04-07,32280.0,32300.0,31840.0,32140.0,25783.4296875,1396350
2017-04-10,32200.0,32400.0,32000.0,32240.0,25863.64453125,979400
2017-04-11,32240.0,32300.0,31900.0,31900.0,25590.8984375,1018650
2017-04-12,31960.0,32180.0,31780.0,31980.0,25655.072265625,1453550
2017-04-13,31940.0,32360.0,31920.0,32320.0,25927.82421875,693550
2017-04-14,32260.0,32300.0,31940.0,32000.0,25671.1171875,374250
2017-04-17,32000.0,32020.0,31620.0,31720.0,25446.494140625,804200
2017-04-18,31760.0,31920.0,31360.0,31640.0,25382.318359375,809500
2017-04-19,31600.0,31800.0,31360.0,31420.0,25205.830078125,910350
2017-04-20,31340.0,31340.0,30840.0,31180.0,25013.294921875,1156100
2017-04-21,31500.0,32020.0,31220.0,31720.0,25446.494140625,1129550
2017-04-24,32200.0,32200.0,31640.0,31720.0,25446.494140625,1096450
2017-04-25,31740.0,32700.0,31740.0,32680.0,26216.62890625,1777100
2017-04-26,32680.0,32920.0,32640.0,32820.0,26328.94140625,1701900
2017-04-27,32940.0,34540.0,32080.0,34380.0,27580.404296875,5281500
2017-04-28,36080.0,36440.0,34920.0,35060.0,28125.916015625,4628500
2017-05-02,36040.0,36160.0,35500.0,36100.0,28960.2265625,3416500
2017-05-04,36020.0,36200.0,35640.0,35800.0,28719.5625,3619600
2017-05-08,35400.0,36060.0,35360.0,36060.0,28928.142578125,6145950
2017-05-10,35020.0,35560.0,34660.0,34840.0,27949.42578125,7595900
2017-05-11,34640.0,34900.0,34080.0,34540.0,27708.7578125,4641750
2017-05-12,34500.0,34960.0,34480.0,34880.0,27981.51953125,3046700
2017-05-15,34800.0,35140.0,34600.0,35140.0,28190.09765625,2050050
2017-05-16,35840.0,35840.0,35300.0,35500.0,28478.8984375,2817100
2017-05-17,35760.0,35860.0,35500.0,35820.0,28735.609375,2414500
2017-05-18,35200.0,35600.0,35140.0,35600.0,28559.119140625,1675400
2017-05-19,35460.0,35600.0,34680.0,34860.0,27965.474609375,1831000
2017-05-22,34860.0,35320.0,34700.0,35140.0,28190.09765625,1596650
2017-05-23,35600.0,35840.0,35100.0,35500.0,28478.8984375,2508700
2017-05-24,35320.0,35540.0,35220.0,35460.0,28446.806640625,1314550
2017-05-25,35680.0,35780.0,35240.0,35720.0,28655.37890625,1918650
2017-05-26,35880.0,36120.0,35720.0,36120.0,28976.27734375,1979200
2017-05-29,36120.0,36380.0,35820.0,35820.0,28735.609375,1130600
2017-05-30,35820.0,35820.0,34960.0,35020.0,28093.83203125,1633700
2017-05-31,35160.0,35360.0,34980.0,34980.0,28061.740234375,2813750
2017-06-01,35000.0,35300.0,34900.0,34980.0,28061.740234375,1197600
2017-06-02,35080.0,35800.0,35080.0,35800.0,28719.5625,1590050
2017-06-05,36080.0,36080.0,35760.0,36060.0,28928.142578125,1323050
2017-06-07,36420.0,36420.0,35820.0,36000.0,28880.015625,2830000
2017-06-08,36000.0,36380.0,35780.0,36380.0,29184.849609375,2311050
2017-06-09,36380.0,37200.0,36240.0,37160.0,29810.58203125,2222550
2017-06-12,36760.0,36800.0,36340.0,36700.0,29441.55859375,1053900
2017-06-13,36700.0,36800.0,36500.0,36680.0,29425.517578125,1407650
2017-06-14,36800.0,37020.0,36560.0,36780.0,29505.744140625,1572250
2017-06-15,36840.0,37180.0,36580.0,36840.0,29553.8828125,2437500
2017-06-16,36600.0,37100.0,36600.0,37060.0,29730.369140625,1800550
2017-06-19,37180.0,37560.0,36960.0,37460.0,30051.248046875,1405500
2017-06-20,38000.0,38440.0,37800.0,38420.0,30821.384765625,2067700
2017-06-21,38360.0,38480.0,37740.0,38020.0,30500.50390625,1563550
2017-06-22,38240.0,38400.0,37820.0,38000.0,30484.439453125,1623600
2017-06-23,37940.0,38080.0,37580.0,37980.0,30468.40625,1480150
2017-06-26,38000.0,38340.0,38000.0,38300.0,30725.111328125,1229800
2017-06-27,38100.0,38460.0,38100.0,38420.0,30821.384765625,1399800
2017-06-28,38020.0,38240.0,37240.0,37620.0,30179.609375,2059500
2017-06-29,37940.0,38100.0,37920.0,38000.0,30598.30859375,1336650
2017-06-30,37660.0,37660.0,37200.0,37240.0,29986.353515625,2198800
2017-07-03,37340.0,37640.0,36820.0,37400.0,30115.1953125,1579000
2017-07-04,37320.0,37600.0,36840.0,36980.0,29776.99609375,772800
2017-07-05,36840.0,37340.0,36580.0,37320.0,30050.76953125,1283950
2017-07-06,37700.0,37900.0,37440.0,37900.0,30517.79296875,923650
2017-07-07,37740.0,37920.0,37460.0,37640.0,30308.4375,1254450
2017-07-10,37840.0,38400.0,37740.0,38360.0,30888.19140625,1374650
2017-07-11,38480.0,38580.0,38300.0,38580.0,31065.34375,1078550
2017-07-12,38880.0,38940.0,38700.0,38840.0,31274.703125,1522200
2017-07-13,38920.0,40000.0,38920.0,39740.0,31999.40234375,2508250
2017-07-14,40000.0,40280.0,39400.0,39580.0,31870.568359375,2483450
2017-07-17,39960.0,40400.0,39860.0,40400.0,32530.8515625,1933450
2017-07-18,40300.0,40300.0,39900.0,40020.0,32224.869140625,1801250
2017-07-19,39800.0,40120.0,39400.0,40100.0,32289.27734375,2258850
2017-07-20,40200.0,40500.0,39880.0,40420.0,32546.9453125,1764200
2017-07-21,40480.0,41120.0,40220.0,41120.0,33110.609375,2846100
2017-07-24,40700.0,41000.0,40460.0,40760.0,32820.72265625,1612300
2017-07-25,40340.0,40560.0,40000.0,40060.0,32257.07421875,1542300
2017-07-26,39800.0,39820.0,39200.0,39560.0,31854.4609375,2161550
2017-07-27,39700.0,40180.0,39380.0,39880.0,32112.138671875,1473700
2017-07-28,39860.0,39860.0,38000.0,38400.0,30920.408203125,4235600
2017-07-31,38220.0,38800.0,37360.0,38620.0,31097.5546875,1876400
2017-08-01,38600.0,38900.0,38320.0,38440.0,30952.615234375,2222250
2017-08-02,38500.0,39180.0,38480.0,39180.0,31548.474609375,1394350
2017-08-03,39180.0,39200.0,37260.0,37540.0,30227.916015625,3633250
2017-08-04,38340.0,38380.0,37540.0,37580.0,30260.125,1501800
2017-08-07,37620.0,38040.0,37580.0,37880.0,30501.685546875,602650
2017-08-08,38300.0,38560.0,38120.0,38400.0,30920.408203125,1585500
2017-08-09,38380.0,38380.0,37000.0,37420.0,30131.29296875,2423650
2017-08-10,37420.0,37420.0,36500.0,37080.0,29857.521484375,1951400
2017-08-11,36700.0,36700.0,35760.0,36000.0,28987.892578125,2303850
2017-08-14,36000.0,36660.0,36000.0,36580.0,29454.912109375,1502700
2017-08-16,38180.0,38180.0,37420.0,38020.0,30614.43359375,2784000
2017-08-17,38580.0,38740.0,38320.0,38660.0,31129.759765625,1330400
2017-08-18,38560.0,38760.0,37940.0,38740.0,31194.185546875,741250
2017-08-21,38760.0,38820.0,38320.0,38440.0,30952.615234375,911800
2017-08-22,38620.0,38780.0,38440.0,38600.0,31081.451171875,678600
2017-08-23,39180.0,39180.0,38920.0,39140.0,31516.265625,1046150
2017-08-24,39140.0,39160.0,38860.0,38860.0,31290.80859375,1148450
2017-08-25,38860.0,38880.0,37700.0,38040.0,30630.529296875,1697450
2017-08-28,38040.0,38280.0,37000.0,37180.0,29938.041015625,1539800
2017-08-29,37180.0,37760.0,36680.0,37760.0,30405.056640625,1542300
2017-08-30,37900.0,38140.0,37760.0,38000.0,30598.30859375,599950
2017-08-31,38000.0,38180.0,37700.0,37700.0,30356.759765625,1332350
2017-09-01,38140.0,38200.0,37720.0,38100.0,30678.83984375,700550
2017-09-04,38100.0,38100.0,38100.0,38100.0,30678.83984375,0
2017-09-05,37640.0,37860.0,37120.0,37520.0,30211.806640625,1770250
2017-09-06,37300.0,38120.0,37300.0,38080.0,30662.734375,1902300
2017-09-07,38080.0,38920.0,38080.0,38840.0,31274.703125,1362100
2017-09-08,39140.0,39720.0,39120.0,39600.0,31886.669921875,2127150
2017-09-11,40300.0,40860.0,40020.0,40720.0,32788.51953125,2529350
2017-09-12,40760.0,40940.0,40140.0,40800.0,32852.9375,1599400
2017-09-13,40800.0,40980.0,40520.0,40700.0,32772.4140625,2082150
2017-09-14,40800.0,40940.0,40300.0,40700.0,32772.4140625,1729800
2017-09-15,40700.0,40900.0,40320.0,40900.0,32933.453125,1485900
2017-09-18,41080.0,42300.0,41000.0,42300.0,34060.7578125,1326200
2017-09-19,42300.0,42480.0,41960.0,42300.0,34060.7578125,1855300
2017-09-20,42320.0,42560.0,41840.0,42500.0,34221.80859375,1393100
2017-09-21,42500.0,42820.0,42060.0,42720.0,34398.95703125,2023100
2017-09-25,42400.0,43040.0,42000.0,43040.0,34656.62109375,1369050
2017-09-26,43040.0,43040.0,43040.0,43040.0,34656.62109375,0
2017-09-27,41580.0,41860.0,41280.0,41300.0,33255.53125,1805300
2017-09-28,41620.0,42000.0,41160.0,41160.0,33255.53515625,1493150
2017-09-29,41160.0,41500.0,41080.0,41240.0,33320.17578125,1590950
2017-10-10,42200.0,42920.0,42000.0,42100.0,34015.0234375,3467750
2017-10-11,42640.0,44160.0,42380.0,44160.0,35679.421875,2350500
2017-10-12,44000.0,44200.0,43560.0,43700.0,35307.75390625,1883700
2017-10-13,43700.0,44000.0,43160.0,43600.0,35226.96484375,1738100
2017-10-16,43300.0,43880.0,43200.0,43200.0,34903.78515625,1646850
2017-10-17,43480.0,44180.0,43420.0,43800.0,35388.546875,1289450
2017-10-18,44000.0,44100.0,43220.0,43720.0,35323.921875,1257450
2017-10-19,43620.0,43680.0,41900.0,41980.0,33918.0625,2904750
2017-10-20,42280.0,42860.0,42040.0,42820.0,34596.7421875,1617500
2017-10-23,43260.0,43600.0,43060.0,43060.0,34790.66015625,1050350
2017-10-24,43100.0,43660.0,43100.0,43460.0,35113.8515625,915750
2017-10-25,43320.0,43460.0,42800.0,42900.0,34661.390625,1335750
2017-10-26,42860.0,42960.0,41340.0,41340.0,33400.9765625,1786050
2017-10-27,41640.0,42400.0,41380.0,42320.0,34192.7734375,1581800
2017-10-30,42760.0,43120.0,42520.0,42700.0,34499.79296875,1619800
2017-10-31,42700.0,44920.0,42280.0,44800.0,36196.51171875,3615200
2017-11-01,46720.0,47180.0,46020.0,46700.0,37731.6328125,2947550
2017-11-02,46960.0,47120.0,46000.0,46580.0,37634.671875,4141900
2017-11-03,46580.0,46680.0,45700.0,46000.0,37166.0546875,2588300
2017-11-06,46480.0,46480.0,45220.0,45700.0,36923.6640625,3152350
2017-11-07,45760.0,45980.0,45400.0,45640.0,36875.19921875,1042350
2017-11-08,45640.0,46260.0,45420.0,45800.0,37004.47265625,1480050
2017-11-09,45800.0,45980.0,45280.0,45620.0,36859.05078125,1939400
2017-11-10,45620.0,45700.0,45020.0,45320.0,36616.64453125,1464200
2017-11-13,45480.0,45680.0,45060.0,45140.0,36471.2109375,1245700
2017-11-14,45140.0,45380.0,44480.0,44500.0,35954.125,2006150
2017-11-15,44500.0,44680.0,43700.0,43960.0,35517.83203125,2145750
2017-11-16,43940.0,44400.0,43940.0,44000.0,35550.14453125,2698650
2017-11-17,44420.0,45220.0,44000.0,44000.0,35550.14453125,2734550
2017-11-20,44100.0,44340.0,43880.0,44100.0,35630.9453125,1308050
2017-11-21,44100.0,44400.0,43960.0,44140.0,35663.2578125,1262600
2017-11-22,44680.0,45560.0,44620.0,45560.0,36810.56640625,1973000
2017-11-23,45500.0,45500.0,44600.0,44800.0,36196.51171875,1118650
2017-11-24,44840.0,45080.0,44460.0,45080.0,36422.734375,969400
2017-11-27,45040.0,45040.0,42720.0,42740.0,34532.1171875,2769400
2017-11-28,42740.0,43020.0,41640.0,42980.0,34726.02734375,2350750
2017-11-29,42980.0,43080.0,42360.0,42600.0,34419.0,1351400
2017-11-30,41600.0,41920.0,41060.0,41920.0,33869.58984375,5883700
2017-12-01,41920.0,42720.0,41660.0,41920.0,33869.58984375,2460550
2017-12-04,41920.0,42380.0,40880.0,41580.0,33594.89453125,2792400
2017-12-05,41100.0,41660.0,40900.0,41320.0,33384.8125,1349450
2017-12-06,41580.0,41580.0,40040.0,40040.0,32350.625,1906700
2017-12-07,40040.0,41040.0,40040.0,40500.0,32722.291015625,2584700
2017-12-08,41400.0,41760.0,41300.0,41500.0,33530.2421875,2508800
2017-12-11,42140.0,42140.0,41500.0,41500.0,33530.2421875,1068750
2017-12-12,41520.0,41900.0,41520.0,41700.0,33691.84765625,1451650
2017-12-13,41700.0,41760.0,40960.0,41120.0,33223.2265625,1364100
2017-12-14,41140.0,41580.0,41140.0,41380.0,33433.2890625,1828650
2017-12-15,41380.0,41480.0,40540.0,40540.0,32754.611328125,2396200
2017-12-18,40800.0,40900.0,40200.0,40760.0,32932.3671875,1392900
2017-12-19,41100.0,41540.0,40980.0,41200.0,33287.8671875,2029350
2017-12-21,40540.0,40700.0,39120.0,39120.0,31607.3125,1861800
2017-12-22,39400.0,40100.0,39300.0,40040.0,32350.625,1460400
2017-12-26,40060.0,40200.0,39160.0,39160.0,31639.625,1427100
2017-12-27,39400.0,40220.0,39400.0,40060.0,32726.984375,921550
2017-12-28,40320.0,41800.0,40260.0,41800.0,34148.4765625,1784050
